Gene1,Gene2
SMARCA4,TMF1
SMARCA4,GRIN1
SMARCA4,VEZF1
SMARCA4,CRY1
SMARCA4,ZFPM1
SMARCA4,GLIPR2
SMARCA4,PMS1
SMARCA4,PIAS1
SMARCA4,RNF14
SMARCA4,EP400
SMARCA4,PHF20
SMARCA4,PFKP
SMARCA4,ZEB2
SMARCA4,CSF1
SMARCA4,MBD2
SMARCA4,ESRRA
SMARCA4,PCBP2
SMARCA4,CNOT3
SMARCA4,ARHGAP29
SMARCA4,NRF1
SMARCA4,PIAS2
SMARCA4,RARA
SMARCA4,XRCC6
SMARCA4,CREB5
SMARCA4,MAML1
SMARCA4,ATP6V0A1
SMARCA4,KAT6B
SMARCA4,LAMC1
SMARCA4,REST
SMARCA4,ELF1
SMARCA4,ASS1
SMARCA4,ITPK1
SMARCA4,RASGRP2
SMARCA4,STAT5B
SMARCA4,HDAC7
SMARCA4,SEC24D
SMARCA4,RELA
SMARCA4,POLR2J
SMARCA4,TCF12
SMARCA4,MAPK8
SMARCA4,HMGXB3
SMARCA4,RERE
SMARCA4,RBFOX2
SMARCA4,POLR2E
SMARCA4,YEATS2
SMARCA4,IGFBP2
SMARCA4,TADA3
SMARCA4,CTNNBIP1
SMARCA4,GNPDA1
SMARCA4,NRG1
SMARCA4,CALU
SMARCA4,PDGFRA
SMARCA4,RRBP1
SMARCA4,ADAM19
SMARCA4,HNRNPK
SMARCA4,AIP
SMARCA4,CALD1
SMARCA4,FRRS1
SMARCA4,ZEB1
SMARCA4,BTBD11
SMARCA4,MEF2A
SMARCA4,MITF
SMARCA4,MED15
SMARCA4,AATF
SMARCA4,JMJD1C
SMARCA4,TRRAP
SMARCA4,KLF4
SMARCA4,GABBR1
SMARCA4,ATF7
SMARCA4,TULP3
SMARCA4,HMGXB4
SMARCA4,OBSL1
SMARCA4,EP300
SMARCA4,POU2F1
SMARCA4,TINAGL1
SMARCA4,HDAC5
SMARCA4,KNTC1
SMARCA4,ANXA5
SMARCA4,GTF3C1
SMARCA4,CDC42SE2
SMARCA4,COIL
SMARCA4,FOXJ2
SMARCA4,KEAP1
SMARCA4,BRD7
SMARCA4,BNIP3
SMARCA4,HIP1
SMARCA4,UHRF1
SMARCA4,BARD1
SMARCA4,POLR2A
SMARCA4,ILF3
SMARCA4,TPD52
SMARCA4,SUZ12
SMARCA4,SMARCB1
SMARCA4,ARL6IP5
SMARCA4,SMARCA5
SMARCA4,P4HA1
SMARCA4,UBP1
SMARCA4,KPNA2
SMARCA4,COTL1
SMARCA4,RBM14
SMARCA4,FOXJ3
SMARCA4,SNAI1
SMARCA4,ZBTB38
SMARCA4,COL27A1
SMARCA4,SRRT
SMARCA4,MGST3
SMARCA4,HDAC4
SMARCA4,POLR1E
SMARCA4,ARID1A
SMARCA4,TOP2B
SMARCA4,AIRE
SMARCA4,PREB
SMARCA4,GRHL1
SMARCA4,MLLT1
SMARCA4,BCAM
SMARCA4,FUS
SMARCA4,VEGFA
SMARCA4,TMED2
SMARCA4,CRIP2
SMARCA4,RBBP4
SMARCA4,POLR3F
SMARCA4,P4HB
SMARCA4,ASH2L
SMARCA4,TCERG1
SMARCA4,CDKN1A
SMARCA4,KAT2B
SMARCA4,HTT
SMARCA4,TCF4
SMARCA4,AMPD2
SMARCA4,GDPD5
SMARCA4,SATB1
SMARCA4,POLR1B
SMARCA4,NFX1
SMARCA4,TAF5
SMARCA4,PLOD1
SMARCA4,ZFP335
SMARCA4,PRRX2
SMARCA4,CLCN5
SMARCA4,CTNNBL1
SMARCA4,HSF2
SMARCA4,ETV5
SMARCA4,POLR2B
SMARCA4,TFRC
SMARCA4,SRSF3
SMARCA4,FOXO1
SMARCA4,GAS6
SMARCA4,PDCD11
SMARCA4,XRCC5
SMARCA4,TPM4
SMARCA4,TEAD4
SMARCA4,ANKRD6
SMARCA4,TAF6L
SMARCA4,PKNOX2
SMARCA4,SGK1
SMARCA4,SIN3B
SMARCA4,ZBTB43
SMARCA4,ZHX3
SMARCA4,KDM5B
SMARCA4,PDIA6
SMARCA4,E2F6
SMARCA4,FIZ1
SMARCA4,STXBP2
SMARCA4,TRP53BP1
SMARCA4,ETV6
SMARCA4,KANK2
SMARCA4,ADAM23
SMARCA4,INTS12
SMARCA4,PMM1
SMARCA4,THRAP3
SMARCA4,LRPAP1
SMARCA4,POLR1C
SMARCA4,ITGA6
SMARCA4,NR2C1
SMARCA4,ERF
SMARCA4,EZH2
SMARCA4,MME
SMARCA4,SND1
SMARCA4,POU6F1
SMARCA4,MCM4
SMARCA4,MEN1
SMARCA4,MAFK
SMARCA4,ELP2
SMARCA4,BRWD1
SMARCA4,MED31
SMARCA4,CBX6
SMARCA4,ATP13A3
SMARCA4,NCOA3
SMARCA4,HSP90AA1
SMARCA4,PDCD4
SMARCA4,MYD88
SMARCA4,DAB2
SMARCA4,CREB3L2
SMARCA4,DDB1
SMARCA4,HDAC11
SMARCA4,RBL1
SMARCA4,ESPL1
SMARCA4,APOBEC3
SMARCA4,PBXIP1
SMARCA4,ASNS
SMARCA4,SMARCC1
SMARCA4,HSPG2
SMARCA4,TWIST1
SMARCA4,NUP210
SMARCA4,UBTF
SMARCA4,L3MBTL2
SMARCA4,MARC2
SMARCA4,PHC1
SMARCA4,NAA15
SMARCA4,APBB1
SMARCA4,CALCOCO1
SMARCA4,NID1
SMARCA4,SCMH1
SMARCA4,TUBB2B
SMARCA4,TSG101
SMARCA4,FGFR3
SMARCA4,SOCS2
SMARCA4,NFXL1
SMARCA4,EZH1
SMARCA4,PLOD2
SMARCA4,LAMB2
SMARCA4,ULK1
SMARCA4,ARNT2
SMARCA4,KANK3
SMARCA4,TEAD1
SMARCA4,VILL
SMARCA4,TCF7L2
SMARCA4,XAB2
SMARCA4,TFAP4
SMARCA4,SMURF1
SMARCA4,ZMYND11
SMARCA4,PHF2
SMARCA4,TSPAN9
SMARCA4,HMCES
SMARCA4,ETV1
SMARCA4,CAR2
SMARCA4,MAPK11
SMARCA4,RNF157
SMARCA4,ELF3
SMARCA4,GLDC
SMARCA4,ZFP276
SMARCA4,B2M
SMARCA4,RAD54B
SMARCA4,ALPL
SMARCA4,CBX7
SMARCA4,CNOT2
SMARCA4,PARVB
SMARCA4,NEDD4
SMARCA4,ZFP236
SMARCA4,BCAT1
SMARCA4,MTA3
SMARCA4,KRBA1
SMARCA4,GSTA4
SMARCA4,SHROOM3
SMARCA4,SERPINE2
SMARCA4,IL33
SMARCA4,PODXL
SMARCA4,TYRO3
SMARCA4,LOXL2
SMARCA4,CUX2
SMARCA4,PHLDB2
SMARCA4,RAI14
SMARCA4,OPLAH
SMARCA4,RANBP17
SMARCA4,MLXIPL
SMARCA4,2410141K09RIK
SMARCA4,GTF2A1L
SMARCA4,IFITM1
SMARCA4,HIF3A
SMARCA4,DPPA2
SMARCA4,CALCOCO2
SMARCA4,LAMA1
SMARCA4,EDA2R
SMARCA4,GPX3
SMARCA4,DPPA4
SMARCA4,SPOCK1
SMARCA4,NR5A2
SMARCA4,FOXH1
SMARCAD1,SFI1
SMARCAD1,SMARCA5
SMARCAD1,HIST1H2BK
SMARCAD1,2410141K09RIK
SMARCC1,SFI1
SMARCC1,SMARCA5
SUZ12,BMI1
SUZ12,BMP6
SUZ12,ESRRB
SUZ12,MAML3
SUZ12,NPAS2
SUZ12,FGFR3
SUZ12,GRB10
SUZ12,NFIA
SUZ12,OVOL1
SUZ12,COL27A1
SUZ12,SLCO3A1
SUZ12,PTH1R
SUZ12,EBF4
SUZ12,CREB5
SUZ12,BTBD11
SUZ12,LHX2
SUZ12,NFATC1
SUZ12,LRRK1
SUZ12,GNAS
SUZ12,SFI1
SUZ12,TWIST1
SUZ12,CSF1
SUZ12,MSX2
SUZ12,FOXP1
SUZ12,GAS6
SUZ12,MLXIPL
SUZ12,EBF1
SUZ12,DMRT1
SUZ12,PKNOX2
SUZ12,COL4A2
SUZ12,COL4A1
SUZ12,BMPER
SUZ12,HOPX
SUZ12,TBX18
SUZ12,NR2F2
SUZ12,PRRX2
SUZ12,PAX8
SUZ12,PDGFRA
SUZ12,PODXL
SUZ12,HMGA2
SUZ12,SPOCK1
SUZ12,SATB1
SUZ12,P4HA2
SUZ12,FRMD4A
SUZ12,PAX6
SUZ12,SERPINE2
SUZ12,ZFPM1
SUZ12,ZEB2
SUZ12,APP
SUZ12,HNF1B
SUZ12,FHL2
SUZ12,LRP2
SUZ12,ZBTB10
SUZ12,GDPD5
SUZ12,HIVEP2
SUZ12,TOX3
SUZ12,CUX1
SUZ12,EPAS1
SUZ12,HS3ST1
SUZ12,OBSL1
SUZ12,SATB2
SUZ12,GATA3
SUZ12,NRG1
SUZ12,SOS2
SUZ12,TIMP2
SUZ12,STAT5B
SUZ12,RNF157
SUZ12,BARX1
SUZ12,NOTUM
SUZ12,ARHGAP29
SUZ12,FOSL2
SUZ12,PITX2
SUZ12,JDP2
SUZ12,DTX1
SUZ12,BIN1
SUZ12,ZFHX3
SUZ12,SMARCA2
SUZ12,FOXJ2
SUZ12,ETS1
SUZ12,POU4F1
SUZ12,LAMB1
SUZ12,MORC4
SUZ12,PRDM14
SUZ12,MKX
SUZ12,ZEB1
SUZ12,PHLDB2
SUZ12,HDAC7
SUZ12,CRY1
SUZ12,ELAVL2
SUZ12,CEMIP
SUZ12,FGF10
SUZ12,PTPN14
SUZ12,POU6F1
SUZ12,TENM4
SUZ12,TGFB1
SUZ12,ELF2
SUZ12,PITX1
SUZ12,EYA1
SUZ12,ME1
SUZ12,STAT5A
SUZ12,VIM
SUZ12,CLCN5
SUZ12,VEGFA
SUZ12,TEAD4
SUZ12,E2F6
SUZ12,MEIS1
SUZ12,PHF2
SUZ12,CNOT6L
SUZ12,KDELR3
SUZ12,MAPK11
SUZ12,GBX2
SUZ12,GRIN1
SUZ12,HSPB1
SUZ12,GATA4
SUZ12,SMAD3
SUZ12,CAR2
SUZ12,TFAP2C
SUZ12,MEF2C
SUZ12,LOXL2
SUZ12,ARNT2
SUZ12,B2M
SUZ12,ZFP423
SUZ12,LAMA1
SUZ12,NFXL1
SUZ12,TCF12
SUZ12,SCMH1
SUZ12,NFIB
SUZ12,JMJD1C
SUZ12,TCF7L2
SUZ12,CRIP2
SUZ12,CKAP4
SUZ12,MAN1A2
SUZ12,EFEMP2
SUZ12,FOXO1
SUZ12,GLDC
SUZ12,ANKRD6
SUZ12,PROX1
SUZ12,SRI
SUZ12,IRF4
SUZ12,DNMT3A
SUZ12,KLF4
SUZ12,CDKN1A
SUZ12,EPHA4
SUZ12,ELP2
SUZ12,SMARCA5
SUZ12,NOTCH2
SUZ12,EGR1
SUZ12,NRIP1
SUZ12,SHROOM3
SUZ12,SGK1
SUZ12,BASP1
SUZ12,RUNX1
SUZ12,DAB2
SUZ12,MYO6
SUZ12,NID1
SUZ12,COTL1
SUZ12,TPM4
SUZ12,ANKS1
SUZ12,ZHX3
SUZ12,IGFBP2
SUZ12,GRHL1
SUZ12,POLR2B
SUZ12,CITED2
SUZ12,TLE1
SUZ12,EPS8
SUZ12,MEF2A
SUZ12,KLF15
SUZ12,WWTR1
SUZ12,GATA6
SUZ12,CHD7
SUZ12,MLXIP
SUZ12,BMP4
SUZ12,TYRO3
SUZ12,ZFP276
SUZ12,RARG
SUZ12,ZFP398
SUZ12,CTNNBIP1
SUZ12,PRDM1
SUZ12,MEF2D
SUZ12,LDLRAP1
SUZ12,MAFK
SUZ12,APBB1
SUZ12,VEZF1
SUZ12,LAMA5
SUZ12,BCAT1
SUZ12,RB1
SUZ12,KHDRBS1
SUZ12,ADAM23
SUZ12,NOTCH1
SUZ12,ZMYND11
SUZ12,ADAM19
SUZ12,PRDM5
SUZ12,E2F2
SUZ12,GLI2
SUZ12,P4HA1
SUZ12,CUX2
SUZ12,SNAI1
SUZ12,GLS
SUZ12,ALPL
SUZ12,ETV4
SUZ12,PDCD4
SUZ12,RBFOX2
SUZ12,AKT1
SUZ12,TCF7
SUZ12,TOP2B
SUZ12,CENPB
SUZ12,ZFP296
SUZ12,RBPMS2
SUZ12,SEC24D
SUZ12,FOXO3
SUZ12,AGAP3
SUZ12,FOXJ3
SUZ12,SLC26A10
SUZ12,HSPH1
SUZ12,BCL3
SUZ12,SOCS2
SUZ12,ANKRD54
SUZ12,COBL
SUZ12,PLOD1
SUZ12,BTAF1
SUZ12,SERTAD2
SUZ12,TEAD3
SUZ12,ZFP768
SUZ12,PURA
SUZ12,MYD88
SUZ12,NR2C1
SUZ12,HDLBP
SUZ12,ATP6V0A1
SUZ12,TFEB
SUZ12,MME
SUZ12,PHC1
SUZ12,ANXA5
SUZ12,NCOA3
SUZ12,ODC1
SUZ12,HIST1H2BK
SUZ12,RASGRP2
SUZ12,MARC2
SUZ12,HIP1
SUZ12,MITF
SUZ12,ITGA6
SUZ12,TCF20
SUZ12,KLF9
SUZ12,ZFP592
SUZ12,RFX2
SUZ12,ZBTB7A
SUZ12,JAM2
SUZ12,RAI14
SUZ12,GSR
SUZ12,ASNS
SUZ12,TSHZ3
SUZ12,CREB3L2
SUZ12,KRBA1
SUZ12,PARVB
SUZ12,HDAC5
SUZ12,ZBTB39
SUZ12,STARD8
SUZ12,ZFP462
SUZ12,AATF
SUZ12,KLF3
SUZ12,TEAD1
SUZ12,MAPK8
SUZ12,CBX7
SUZ12,HMCES
SUZ12,SMURF1
SUZ12,SIN3B
SUZ12,CMKLR1
SUZ12,EPHA2
SUZ12,GLIS2
SUZ12,CDC42SE2
SUZ12,ZBTB38
SUZ12,NR5A2
SUZ12,AMOTL2
SUZ12,AIRE
SUZ12,NRF1
SUZ12,NFX1
SUZ12,CHD4
SUZ12,DIDO1
SUZ12,PLOD2
SUZ12,CRABP2
SUZ12,LAMC1
SUZ12,GLIPR2
SUZ12,TINAGL1
SUZ12,BNIP3
SUZ12,ATP13A3
SUZ12,CRAMP1L
SUZ12,NUP210
SUZ12,ITPK1
SUZ12,TMF1
SUZ12,PEG3
SUZ12,MAML1
SUZ12,HTT
SUZ12,SMURF2
SUZ12,MED31
SUZ12,MKRN1
SUZ12,TULP3
SUZ12,RARA
SUZ12,ETV6
SUZ12,TRPS1
SUZ12,HMGXB4
SUZ12,ING1
SUZ12,EP400
SUZ12,TPD52
SUZ12,VILL
SUZ12,KLF13
SUZ12,PMS1
SUZ12,RANBP17
SUZ12,HIST1H1D
SUZ12,RBL1
SUZ12,GABBR1
SUZ12,ZMYM2
SUZ12,HSP90AA1
SUZ12,CST3
SUZ12,TNK2
SUZ12,MEN1
SUZ12,MYCN
SUZ12,POLR3F
SUZ12,XRCC6
SUZ12,TSG101
SUZ12,NCOR1
SUZ12,RRBP1
SUZ12,TET2
SUZ12,OPLAH
SUZ12,RBBP4
SUZ12,NSD1
SUZ12,ZFAND3
SUZ12,HIF3A
SUZ12,ZDHHC15
SUZ12,PIAS2
SUZ12,BRWD1
SUZ12,TRP53BP1
SUZ12,TAF5
SUZ12,ARID5B
SUZ12,RBM14
SUZ12,SMAD7
SUZ12,RNF14
SUZ12,GNPDA1
SUZ12,GTF2A1L
SUZ12,ZFP36L1
SUZ12,UBP1
SUZ12,SND1
SUZ12,KDM5B
SUZ12,PDK1
SUZ12,TMED2
SUZ12,RCOR2
SUZ12,SSR3
SUZ12,HDGF
SUZ12,EIF4A2
SUZ12,ZFP148
SUZ12,KLF6
SUZ12,EED
SUZ12,HSF2
SUZ12,MYH9
SUZ12,CTBP1
SUZ12,STXBP2
SUZ12,HSPG2
SUZ12,BCAM
SUZ12,NANOG
SUZ12,KEAP1
SUZ12,HDAC11
SUZ12,PCBP2
SUZ12,TRIM24
SUZ12,MLLT1
SUZ12,TFE3
SUZ12,RBPJ
SUZ12,MGST3
SUZ12,TFRC
SUZ12,EZH2
SUZ12,ASXL1
SUZ12,PREB
SUZ12,TCF4
SUZ12,PDIA6
SUZ12,ARID1A
SUZ12,TET1
SUZ12,YEATS2
SUZ12,SMARCA4
SUZ12,EP300
SUZ12,HSPA5
SUZ12,SMARCC1
SUZ12,ETV5
SUZ12,SMARCAD1
SUZ12,PFKP
SUZ12,P4HB
SUZ12,HNRNPK
SUZ12,ORC2
SUZ12,RERE
SUZ12,POLR2J
SUZ12,RELA
SUZ12,NEDD4
SUZ12,HMGXB3
SUZ12,FUBP3
SUZ12,MSH6
SUZ12,BRD7
SUZ12,GSTA4
SUZ12,CNOT2
SUZ12,STAT4
SUZ12,TRIM13
SUZ12,RFX7
SUZ12,ERF
SUZ12,HDAC4
SUZ12,GTF3C1
SUZ12,JARID2
SUZ12,CALCOCO2
SUZ12,XRCC5
SUZ12,CNOT3
SUZ12,AMPD2
SUZ12,FOXH1
SUZ12,ESPL1
TCF12,HIST1H1D
TCF12,ZFHX3
TCF12,TAF5
TCF12,SFI1
TCF12,SATB2
TCF12,HIVEP2
TCF12,TET1
TCF12,MSH6
TCF12,TPD52
TCF12,KDM5B
TCF12,MEF2A
TCF12,AMOTL2
TCF12,ERF
TCF12,DDB1
TCF12,PHC1
TCF12,FRMD4A
TCF12,EBF1
TCF12,HMGXB4
TCF12,TFRC
TCF12,RAD51
TCF12,STXBP2
TCF12,RCOR2
TCF12,CREB5
TCF12,BCAM
TCF12,HDAC11
TCF12,CCNB1
TCF12,IFITM1
TCF12,NANOG
TCF12,ZEB1
TCF12,HIF1A
TCF12,BIN1
TCF12,MKRN1
TCF12,ADAM19
TCF12,TRP53BP1
TCF12,HSPH1
TCF12,RBPJ
TCF12,TAF6L
TCF12,POU2F1
TCF12,RBM14
TCF12,JMJD1C
TCF12,ARHGAP29
TCF12,ANKRD6
TCF12,P4HA1
TCF12,FUBP3
TCF12,PRDM1
TCF12,POLR1E
TCF12,PHF12
TCF12,HIF3A
TCF12,DIDO1
TCF12,PDK1
TCF12,HNRNPK
TCF12,LRP2
TCF12,TFAP4
TCF12,SLC5A11
TCF12,NFX1
TCF12,ZFP398
TCF12,CDC42SE2
TCF12,CITED2
TCF12,INTS12
TCF12,GLS
TCF12,FOXJ3
TCF12,NCOR1
TCF12,LOXL2
TCF12,CST3
TCF12,BRWD1
TCF12,ELAVL2
TCF12,TFEB
TCF12,TCERG1
TCF12,KPNA2
TCF12,SRSF1
TCF12,CALD1
TCF12,FOXH1
TCF12,PITX1
TCF12,CRABP2
TCF12,NOTCH2
TCF12,COL4A2
TCF12,COL4A1
TCF12,RNF14
TCF12,APOBEC3
TCF12,SHROOM3
TCF12,EDA2R
TCF12,PITX2
TCF12,AIP
TCF12,LAMC1
TCF12,ASNS
TCF12,NAA15
TCF12,ILF3
TCF12,GATA6
TCF12,LAMA5
TCF12,MLLT1
TCF12,DNMT1
TCF12,POU5F1
TCF12,APBB1
TCF12,TCF4
TCF12,TSPAN9
TCF12,PKNOX2
TCF12,GLDC
TCF12,ZFP276
TCF12,POLR1B
TCF12,HTT
TCF12,ZFP148
TCF12,GNPDA1
TCF12,TUBB2B
TCF12,AU018091
TCF12,KANK2
TCF12,ODC1
TCF12,ETV1
TCF12,LRPAP1
TCF12,MME
TCF12,AIRE
TCF12,CDKN1A
TCF12,HDGF
TCF12,XRCC6
TCF12,FUS
TCF12,EED
TCF12,ZFAND3
TCF12,VEZF1
TCF12,LY6G6E
TCF12,EYA1
TCF12,SRSF3
TCF12,PMS1
TCF12,OBSL1
TCF12,LHX2
TCF12,KHDRBS1
TCF12,MCM4
TCF12,SMAD7
TCF12,ETV6
TCF12,MBD2
TCF12,POLR2J
TCF12,ZEB2
TCF12,KLF3
TCF12,RARA
TCF12,SFPQ
TCF12,EWSR1
TCF12,ASXL1
TCF12,SMURF1
TCF12,CALCOCO1
TCF12,BCAT1
TCF12,ANXA5
TCF12,GLIPR2
TCF12,EIF4A2
TCF12,GATA4
TCF12,TMF1
TCF12,PARVB
TCF12,TBL1X
TCF12,FXR2
TCF12,RRBP1
TCF12,HDLBP
TCF12,NFE2L1
TCF12,ATP6V0A1
TCF12,WWTR1
TCF12,HSPG2
TCF12,SMURF2
TCF12,ARID1A
TCF12,SIN3B
TCF12,KRBA1
TCF12,MEIS1
TCF12,FBLIM1
TCF12,CTNNBIP1
TCF12,EP400
TCF12,RBBP4
TCF12,FOXP1
TCF12,CNOT8
TCF12,PGA5
TCF12,PCBP2
TCF12,MYO6
TCF12,PREB
TCF12,MGST3
TCF12,FDPS
TCF12,HS3ST1
TCF12,FGFR3
TCF12,PIAS1
TCF12,SMARCC1
TCF12,ELF3
TCF12,MAPK8
TCF12,ELP2
TCF12,PRDM14
TCF12,NRF1
TCF12,RBL1
TCF12,MAFK
TCF12,NR5A2
TCF12,PBXIP1
TCF12,POLR2A
TCF12,CNOT2
TCF12,SMARCA5
TCF12,POLR2B
TCF12,BTAF1
TCF12,ZBTB38
TCF12,DMRT1
TCF12,ATP13A3
TCF12,ATF7
TCF12,GSTA4
TCF12,RASGRP2
TCF12,ANKS1
TCF12,PHF14
TCF12,PDCD11
TCF12,RARG
TCF12,MLXIP
TCF12,DNMT3A
TCF12,SGK1
TCF12,MAML3
TCF12,TADA3
TCF12,NRG1
TCF12,NFATC1
TCF12,SRRT
TCF12,ETS1
TCF12,THRAP3
TCF12,RBPMS2
TCF12,KLF6
TCF12,POLR3B
TCF12,MCM7
TCF12,BNIP3
TCF12,MEF2C
TCF12,TEAD1
TCF12,PURA
TCF12,TRRAP
TCF12,SNAI1
TCF12,NOTCH1
TCF12,CALU
TCF12,ELF1
TCF12,OPLAH
TCF12,PHF20
TCF12,ESPL1
TCF12,SLC6A6
TCF12,VIM
TCF12,RFX7
TCF12,PDGFRA
TCF12,VILL
TCF12,HDAC5
TCF12,MARC2
TCF12,SMARCA2
TCF12,PMM1
TCF12,NUP210
TCF12,MEN1
TCF12,EZH1
TCF12,COIL
TCF12,PROX1
TCF12,TSG101
TCF12,TMED2
TCF12,NEDD4
TCF12,GTF2I
TCF12,ZHX3
TCF12,TRIM13
TCF12,TFE3
TCF12,HMGXB3
TCF12,PHLDB2
TCF12,TNS4
TCF12,IGFBP2
TCF12,EFEMP2
TCF12,HSPA5
TCF12,SMARCA4
TCF12,EP300
TCF12,ARL6IP5
TCF12,E2F2
TCF12,ATM
TCF12,NFIB
TCF12,SERTAD2
TCF12,SALL4
TCF12,E2F6
TCF12,SUZ12
TCF12,AMPD2
TCF12,SOCS2
TCF12,MLXIPL
TCF12,RAD54B
TCF12,CBX7
TCF12,LAMB1
TCF12,BARD1
TCF12,KNTC1
TCF12,ASS1
TCF12,PTPN14
TCF12,XRCC5
TCF12,ATF1
TCF12,RBFOX2
TCF12,LAMB2
TCF12,CRIP2
TCF12,LAMA1
TCF12,MITF
TCF12,HMCES
TCF12,APP
TCF12,TOP2B
TCF12,ING1
TCF12,EBF4
TCF12,AATF
TCF12,2410141K09RIK
TCF12,SMARCAD1
TCF12,RERE
TCF12,FRRS1
TCF12,HMGA2
TCF12,TINAGL1
TCF12,MKX
TCF12,NRIP1
TCF12,RB1
TCF12,TULP3
TCF12,TEAD4
TCF12,GATA3
TCF12,STAT4
TCF12,KLF13
TCF12,GTF3C1
TCF12,ZDHHC15
TCF12,TTF2
TCF12,EPHA2
TCF12,SND1
TCF12,ORC2
TCF12,ZFP335
TCF12,ZBTB43
TCF12,B2M
TCF12,EZH2
TCF12,PAX6
TCF12,GRIN1
TCF12,ITGA6
TCF12,BMPER
TCF12,CHD7
TCF12,NFXL1
TCF12,KEAP1
TCF12,BMP6
TCF12,HIST1H2BK
TCF12,COL27A1
TCF12,MCM3
TCF12,KLF15
TCF12,FOSL2
TCF12,P4HB
TCF12,JAM2
TCF12,RUNX1
TCF12,PDIA6
TCF12,MYH9
TCF12,ELF2
TCF12,RFX2
TCF12,TOX3
TCF12,SMAD3
TCF12,CKAP4
TCF12,XAB2
TCF12,CENPB
TCF12,TRIM24
TCF12,BRD7
TCF12,ETV5
TCF12,UHRF1
TCF12,SMARCB1
TCF12,SPARC
TCF12,BTBD11
TCF12,POLR2E
TCF12,UBTF
TCF12,ZBTB10
TCF12,CTBP1
TCF12,PTH1R
TCF12,FGF10
TCF12,NR2F2
TCF12,MTA3
TCF12,HIP1
TCF12,NR2C1
TCF12,GSR
TCF12,SRI
TCF12,RANBP17
TCF12,AKT1
TCF12,HNF1B
TCF12,OVOL1
TCF12,TBX18
TCF12,MYD88
TCF12,GLI2
TCF12,SATB1
TCF12,PLOD2
TCF12,TCF7L2
TCF12,CUX1
TCF12,ASH2L
TCF12,NCOA3
TCF12,SSR3
TCF12,CTNNBL1
TCF12,MAN1A2
TCF12,TCF7
TCF12,CIC
TCF12,MAML1
TCF12,TLE1
TCF12,PRDM5
TCF12,ULK1
TCF12,CLCN5
TCF12,TAF6
TCF12,PLOD1
TCF12,ANKRD54
TCF12,UBP1
TCF12,POU4F1
TCF12,DAB2
TCF12,TIMP2
TCF12,ZFP768
TCF12,SMARCD1
TCF12,KAT6B
TCF12,ZFP592
TCF12,HDAC7
TCF12,GABBR1
TCF12,POLR3F
TCF12,VEGFA
TCF12,TOP2A
TCF12,DPPA2
TCF12,CEMIP
TCF12,CNOT6L
TCF12,ZFP423
TCF12,WDR45
TCF12,POLR1C
TCF12,BCL3
TCF12,STAT5A
TCF12,CHD4
TCF12,GDPD5
TCF12,SPOCK1
TCF12,MED31
TCF12,GLIS2
TCF12,P4HA2
TCF12,PFKP
TCF12,PIAS2
TCF12,CSF1
TCF12,HSF2
TCF12,LDLRAP1
TCF12,CBX6
TCF12,NID1
TCF12,JDP2
TCF12,BRCA1
TCF12,TRPS1
TCF12,RYBP
TCF12,ESRRA
TCF12,GRHL1
TCF12,CRAMP1L
TCF12,TFAP2C
TCF12,CMKLR1
TCF12,UBE2C
TCF12,JARID2
TCF12,PCBD1
TCF12,HSP90AA1
TCF12,MED15
TCF12,IL33
TCF12,BASP1
TCF12,KLF8
TCF12,HDAC4
TCF12,KLF9
TCF12,ZMYND11
TCF12,TIMELESS
TCF12,ZFP236
TCF12,TWIST1
TCF12,MEF2D
TCF12,SLCO3A1
TCF12,FOXO3
TCF12,YEATS2
TCF12,ETV4
TCF12,EPAS1
TCF12,ME1
TCF12,LRRK1
TCF12,GNAS
TCF12,PRRX2
TCF12,FOXJ2
TCF12,POU6F1
TCF12,STARD8
TCF12,CNOT3
TCF12,RUVBL1
TCF12,CREB3L2
TCF12,SOS2
TCF12,TSHZ3
TCF12,NPAS2
TCF12,GTF2H4
TCF12,BARX1
TCF12,REST
TCF12,SRGN
TCF12,FN1
TCF12,BMI1
TCF12,AGAP3
TCF12,IRF4
TCF12,RAI14
TCF12,CAR2
TCF12,TNK2
TCF12,RNF157
TCF12,FHL2
TCF12,HKDC1
TCF12,CRY1
TCF12,TYRO3
TCF12,KLF4
TCF12,HOPX
TCF12,CALCOCO2
TCF12,SERPINE2
TCF12,ZFP296
TCF12,PHF2
TCF12,L3MBTL2
TCF12,HSPB1
TCF12,HCFC1
TCF12,TEAD3
TCF12,KAT2B
TCF12,TPM4
TCF12,CUX2
TCF12,MAPK11
TCF12,GRB10
TCF12,GBX2
TCF12,HSF2BP
TCF12,ADAM23
TCF12,GAS6
TCF12,ELK1
TCF12,GPX3
TCF12,STAT5B
TCF12,ARID5B
TCF12,BMP4
TET1,SFI1
TET1,ZFHX3
TET1,ETV6
TET1,SMARCA5
TET1,KPNA2
TET1,HSP90AA1
TET1,MKRN1
TET1,RANBP17
TET1,PMM1
TET1,NCOR1
TET1,ZFP398
TET1,FXR2
TET1,MME
TET1,RNF14
TET1,TFRC
TET1,PURA
TET1,LRP2
TET1,EWSR1
TET1,BRWD1
TET1,CNOT3
TET1,SUZ12
TET1,MSH6
TET1,HSPH1
TET1,KDM5B
TET1,PHC1
TET1,ESPL1
TET1,KHDRBS1
TET1,ZFAND3
TET1,HDLBP
TET1,ELF2
TET1,CNOT8
TET1,TRP53BP1
